Name,Revenue,HQ Location,LinkedIn URL,Website,Company description,Country,Revenue_M,Main Broker,Main Insurer,Hubspot
SIA Management,628942.0,"Netherlands, North Holland, Hoorn, 25 Nieuwe Steen, 1625",https://www.linkedin.com/company/sia-management,www.sia.management,"Strik Interim-management & Advies staat voor meer dan 30 jaar ervaring in Strategiebepaling, Financieel Management en Corporate Finance. Tevens is SIA dé specialist in Agri & Trade Commodity Finance! Waarom SIA? SIA voorziet in de behoefte van ondernemingen naar (PARTTIME//INTERIM) CFO-ondersteuning bij het opstellen van de strategie, het verbeteren van het financieel management en het verkrijgen of behouden van de beschikbare financiering. Financiers stellen steeds hogere eisen aan ondernemingen m.b.t. de gepresenteerde strategie, de rapportages, de financiële targets en de kwaliteit van de interne organisatie. Hierdoor wordt het voor deze ondernemingen steeds uitdagender om een passende financiering te krijgen dan wel te behouden. SIA ondersteunt hierin! Voor wie is SIA? SIA is voor alle ondernemers (incl. DGA’s, commissarissen en directies) die ondersteuning nodig hebben op het gebied van strategie, financieel management en financiering. SIA is gespecialiseerd in (internationale) productie- en handelsbedrijven (m.n. Agri & Trade Commodity), maar ook andere type bedrijven en financiers maken graag gebruik van de expertise van SIA! Wie is SIA? SIA is opgericht door René Strik. René is een zeer ervaren senior-manager en een allround financial professional (Register Controller) met meer dan 30 jaar ondernemers ervaring.  Daarnaast beschikt SIA over een breed netwerk van investeerders, banken, crowdfunding aanbieders, asset based lending specialisten, fin tech specialisten, advocaten, etc. SIA is partner van Cygnus Finance Support, een landelijke organisatie van financieringsspecialisten en bedrijfsadviseurs (zie www.Cygnusfinancesupport.nl). Met SIA krijgt u dus een breed netwerk van specialisten die u optimaal kunnen begeleiden! Hoe werkt SIA? SIA ADVISEERT bij het opstellen van de bedrijfsplannen en de strategiebepaling. SIA BEGELEIDT financieringsaanvragen en bedrijfswaarderingen. SIA TREEDT op als (parttime/interim) CFO in financieel management- en risicomanagement projecten en tijdens crisis (Financial Restructuring & Recovery). U kunt SIA inhuren op projectbasis of als parttime CFO voor een x-aantal dagdelen per maand zolang u ondersteuning nodig heeft. Met SIA beschikt U over een ervaren CFO-Register Controller die altijd met U meekijkt!",Netherlands,0.628942,,,
Sofie | Financieel Gezonder,7582924.0,"Netherlands, Utrecht, Utrecht, 40 Vredenburg",https://www.linkedin.com/company/mijnsofie,www.mijnsofie.nl,"Sofie is persoonlijk en draait om jou. Dat is ook de ervaring van medewerkers: ""Je kijkt naar een manier die bij jou past, en die is misschien anders dan bij je buurman. Het persoonlijke, dat maakt het fijn!"" Sofie staat voor Social Fintech. Dit verwijst naar dat we een sociale onderneming zijn, waarbij onze impact eerst komt:  ✅ We hielpen al meer dan 4000 mensen met financiële vitaliteit. ✅ Tot 96% van de medewerkers zette een eerste stap met hun geldzaken. ✅ Meer dan 10.000 pensioendeelnemers gingen door Sofie aan de slag met hun pensioen. ✅ Bij onze pensioenactivaties ondernemen tot 55% meer mensen actie.  ✅ Te laat betalen van vaste lasten daalde met hulp van Sofie sterk van 93% naar 28%.  ✅ Ook preventief is Sofie een goede oplossing, slechts 7% lukte het niet de vaste lasten te betalen ten opzichte van 24% in de controlegroep. ✅ 40 - 60% van de mensen met geldzorgen bekeek inzichten op basis van hun bankrekening. Mensen die minder tevreden waren over hun geldzaken deden dit vaker.  ✅ De maandelijkse mails rond salarisdatum en de extra mails voor mensen in loondienst werden buitengewoon goed geopend met een gemiddelde over 16 mails van 45%. Wij ondersteunen werkgevers met een financieel vitaliteitspakket, preventie en nazorg voor medewerkers met schulden en loonbeslag, een positieve aanpak voor young professionals om ze te helpen met persoonlijke financiën en studieschuld en activatie rondom het nieuwe pensioenakkoord.  We zetten FinTech in om mensen financiële rust en ruimte te geven en te activeren om groener te leven. Wij bouwen hiervoor een modulair SaaS-platform dat geïntegreerd of gepersonaliseerd met behulp van onze app ingezet kan worden. Wij zijn uniek in onze activatie-aanpak gebaseerd op gedragsinterventies vanuit behavourial economics. Wij ondersteunen financiële instellingen, vaste lastenleveranciers, overheid en bedrijven met preventie en nazorg rond betalingsproblemen en activatie bij persoonlijke financiën en verduurzamen.",Netherlands,7.582924,,,
SOHO KYC,1174472.0,"Netherlands, South Holland, Rotterdam, 682-686 Strevelsweg",https://www.linkedin.com/company/sohoworks,www.sohokyc.com,"Soho is opgericht met de visie dat financiële stabiliteit een van de belangrijkste voorwaarden is voor ondernemers om impact te kunnen genereren. Alleen zijn ondernemers vaak specialisten en niet per definitie goed in de financiële zaken van hun bedrijf. Daar willen wij ze bij helpen. Door financiele zaken simpeler te maken. Door de financiele administratie up-to-date te houden. Door inzicht te bieden. Door te coachen. Door ze te helpen om financiering te vinden en eventueel bij overnames. Door tools te ontwikkelingen en gebruik te maken van fintech oplossingen. Op een leuke, niet saaie manier. We zijn geen accountants.",Netherlands,1.174472,,,
Splitser / WieBetaaltWat,3342108.0,"Netherlands, North Holland, Amsterdam, 769 Prinsengracht, 1017",https://www.linkedin.com/company/splitser,wiebetaaltwat.nl,"We are an Amsterdam-based FinTech company on a mission to become Europe’s best and most popular app to help groups of people to manage their group finances. Awarded best and most popular finance app: 2022, 2023 Splitser is ideal for: - Holidays and travel - Shared households & Couples - Student houses - Weekend trips - Festivals, parties and nights out - Sports teams - Clubs and associations - Colleagues and much more… WieBetaaltWat is available in Dutch for the Netherlands and Flanders.  Splitser can be used worldwide and is available in 5 languages: English, German, French, Spanish and Italian.",Netherlands,3.342108,,,
SRXP Mobile Expense Reporting,5767790.0,"Netherlands, North Holland, Amsterdam",https://www.linkedin.com/company/srxp,www.srxp.com,"Solve your expense chaos with SRXP We help your company by bringing order in your expense chaos. SRXP is Dutch market leader in mobile expense software and winner of the Dutch Fintech Awards. Digitise your entire expense management using our cloud-based solution. At SRXP we strive to bring convenience to our customers. We do so by offering the user-friendliest expense reporting tool and delivering outstanding customer care. We are constantly innovating to improve your user-experience.  Why choose SRXP? ✓ Save time and avoid mistakes ✓ Recover national and foreign VAT easily ✓ Save up to 65%; ROI within months ✓ Create insight and organize employees’ expenses ✓ Customer service at your fingertips Implant our fast growing product, solve chaos and join partners like: -	Rituals; -	Bugaboo; -	Pon; -	Hugo Boss; -	Mammoet; -	ECCO; -	Skyteam. Become part of more than 25.000 registered company users in more than 90 countries Solve your expense chaos today. Eager for more information? Visit SRXP.com and plan a demo, we’d be joyful to help you!",Netherlands,5.76779,,,
StablR,7582924.0,"Netherlands, North Holland, Amsterdam, 452 Keizersgracht",https://www.linkedin.com/company/stablr,www.stablr.com,"StablR stands at the forefront of fintech innovation, pioneering the integration of traditional financial stability with the transformative potential of blockchain technology. Central to our mission are the EURR, a Euro-backed stablecoin, and the StablR USD (USDR), backed by the US Dollar, both designed to bridge the gap between conventional finance and the burgeoning digital economy. With a steadfast commitment to security, compliance, and transparency, StablR offers a suite of services tailored for institutions and individuals navigating the Web 3.0 landscape. Our offerings extend beyond mere transactions, encompassing yield generation, seamless fiat-to-crypto conversions, and comprehensive KYB protocols, all underpinned by a multichain infrastructure that ensures interoperability and frictionless exchanges across diverse blockchain ecosystems. As Europe steps into a new era of financial regulations with the advent of MiCA, StablR is positioned as a beacon for those seeking a compliant, stable, and reliable Electronic Money Token, like StablR's Stablecoins EURR and USDR; both backed 1:1 by their respective fiat currencies with an independently audited Proof-of-Reserve that is updated in near-real time.  Our vision is a decentralised financial domain where transactions are not just secure, but inherently stable, fostering an environment ripe for innovation, growth, and unparalleled financial freedom.",Netherlands,7.582924,,,
Staxxer,17610376.0,"Netherlands, Gelderland, Nijmegen, 34 Gerard Noodtstraat, 6511",https://www.linkedin.com/company/staxxer,staxxer.com,"Staxxer is on a mission to take the hassle out of running an e-commerce business. We’re the financial backbone for Europe’s boldest online brands, automating VAT, OSS, EPR, and bookkeeping with powerful fintech and local expertise.  Our platform helps e-commerce teams stay compliant, focused, and ready to scale across borders with confidence.",Netherlands,17.610376,,,
Supergrads,2307116.0,"Netherlands, North Holland, Amsterdam",https://www.linkedin.com/company/supergrads-com,www.supergrads.com,"Supergrads is a bespoke recruitment firm that provides clients in the Trading, Commodity, Energy, and Utility Industries with exceptional, well-educated STEM candidates from juniors up to CxO level. Supergrads’ mission is to deliver best-in-class recruitment. In today’s modern world, clients face obscure challenges when looking for the ideal candidate. Supergrads overcomes these challenges by delivering the best and nothing but the best in the candidate selection for clients.  Supergrads was founded in 2021 by Rogier Elsenburg. As a former derivatives trader, he started in Executive Search and Recruitment for Huxley in 2003, earning his stripes in the European Banking & Financial Markets space and progressing to the SThree Benelux & France board. He was responsible for the opening and growth of the Huxley Frankfurt & Paris offices whilst simultaneously founding and managing the local Amsterdam Banking and Financial Markets teams. His expertise in various, international recruitment domains is visible in the over 550 successful placements of Software Engineers, Quants, Traders, Risk Managers, and other STEM-educated professionals into the Commodity, Energy, Utilities, and Trading Industry under his supervision. In his 20 years of experience, he accomplished many Search, and Interim assignments alongside multiple executive-level placements and has been managing a group of 250+ Interim IT & Finance professionals. As the successes show, Elsenburg has an extensive network in the Global Financial hubs and is able to deliver five legged sheep. After leaving the SThree group, he successfully co-founded LIFT International, a specialist FinTech, Banking Technology, and Quantitative Finance staffing solutions firm, in October 2017. After four successful years, LIFT International was acquired in March 2021, allowing him to start a new project he feels deeply passionate about: Supergrads.",Netherlands,2.307116,,,
TD Shepherd & Co. B.V.,7547304.0,"Netherlands, Utrecht, Utrecht, 0000aa",https://www.linkedin.com/company/td-shepherd-co-,www.tdshepherd.com,"TD Shepherd, the successor of Ehrhardt Leus & Associates, provides a unique blend of corporate finance expertise, hands-on experience with high-tech, high-potential companies, and a rich network of Dutch, European, Asian and US venture funds. Our team — former venture fund partners, serial entrepreneurs, corporate finance and business development VPs, CEOs, and marketing and HR specialists — put a combined century of expertise at our clients’ disposal.  The TD Shepherd team has been involved in over 80 successful mergers, acquisitions, financing rounds and management buy-outs, mostly in technology and technology related services, in the Netherlands, Europe, US and Asia. Successful transactions include Global Collect, Albumprinter (now Albelli), Speedlinq, Logica, (now CGI) Philips, UnifiedPost, Anachron, WithLocals, Effect Photonics, Cavendish Kinetics, Dedigate, Veronica, BSO, and many more. As seasoned Silicon Valley veterans, we have a deep understanding of the markets we operate in and the setup and parameters for successful transactions. We remain in close contact with our clients’ teams after the deal completes, providing additional services and advice to ensure the company continues along its path of growth and success.  Our clients like working with us because we help them maximize lasting value, well beyond just the dollar amount of the deal. We get into our clients’ mindsets and work as an extension of them, in tight harmony. Clients also appreciate the way we help them savor what is, after all, a very exciting process: the growth of a thriving company and taking the next step in the development of the company. Specific areas of expertise include financial service / fintech, cloud services, (including SaaS, IaaS, PaaS, hosting and managed services), mobile technologies, semiconductor / hardware technologies, automotive related services, and technologies, IT services, marketing automation.",Netherlands,7.547304,,,
Techfront Ventures,1886826.0,"Netherlands, North Holland, Amsterdam, 61 Basisweg",https://www.linkedin.com/company/33183384,www.techfront.ventures,"Techfront Ventures is a privately held investment ans consutancy company specialized in supporting IT/Fintech related (startup) companies with expanding their businesses internationally.  Techfront is actively supporting with funding, coaching and creating a steady growing business atmosphere.  All partners are experienced entrepreneurs with a variety of specialties an all have an extended and accessible network of enthusiastic business partners to boost the ventures' business.  More info? Contact us directly info@techfront.ventures",Netherlands,1.886826,,,
The ETM Factory,628942.0,"Netherlands, North Holland, Amsterdam, 1077",https://www.linkedin.com/company/18080274,www.etmfactory.nl,The ETM Factory is a B2B-FinTech company that facilitates funding for residential mortgage providers through our network of investors. www.etmfactory.nl,Netherlands,0.628942,,,
TreasurUp,13224772.0,"Netherlands, Arizona, Utrecht, 27 Stadsplateau, 3521",https://www.linkedin.com/company/easytrade,treasurup.com,"We are a Dutch FinTech company that provides banks around the world with managed online front-end solutions for their business clients in the areas of Risk Management (FX) and Liquidity Management (Cash Visibility & Target Balancing, Cash Flow Forecasting, Excess Liquidity and Cross-Border Payments). We believe banks have a lot of upside in Commercial Banking: offering business clients a continuously innovating online experience through Web, Mobile and APIs, professionalizing them through online journeys that are designed by corporate treasurers and through cross-journeys that reflect business lines of a bank working together for the benefit of the client. TreasurUp offers a unique mix of specialists in the areas of Commercial Banking, corporate treasury and IT engineering.  With these experts, TreasurUp can: •  Design the ultimate corporate treasury experiences for companies ranging from the smallest SMBs to a few hundred million annual turnover (EUR/USD); •  Build it, tailor it to the bank and implement and integrate it into a bank's existing portal successfully and •  Make sure the bank is compliant with its own policies and regional regulations. Mission: TreasurUp makes online Commercial Banking more competitive. What this means: TreasurUp's goal is to have our bank clients stand out in their markets through innovative solutions that have a far better fit with the way their business clients work or should work if they want to professionalize. TreasurUp truly believes in a bank & fintech partnership model and is proud to have clients like Nordea, Rabobank, KBC, OP bank, SEB, Handelsbanken, OLB, Sparkasse and LBBW.",Netherlands,13.224772,,,
Trustable Bridge,603580.0,Netherlands,https://www.linkedin.com/company/trustablebridge,trustablebridge.com,"TrustableBridge, is a B2B2C Platform as a Service fintech provider of credit and risk management tools. We aim to bridge the gap between financial and non-financial sectors and enable widespread access to uncommon experiences through trust and transparency.  Our process is seamless, fast (less than 30 sec), and reliable (GDPR compliant). We leverage technologies made possible by open banking and other channels to provide a comprehensive risk assessment journey that include: -	Alternative credit scoring -	Due diligence (digital KYC/AML/PEP) -	Fraud prevention -	Transaction monitoring -	Digital onboarding To learn more about our services, send us an email to hello@trustablebridge.com or simply request a demo on alternative credit scoring via our website www.trustablebridge.com",Netherlands,0.60358,,,
Unique,1694389.0,"Netherlands, North Holland, Amsterdam",https://www.linkedin.com/company/unique-fintech,uniquepayments.co,Fintech consulting,Netherlands,1.694389,,,
Viisi Labs,1694389.0,Netherlands,https://www.linkedin.com/company/viisi-labs,viisilabs.com,"Viisi Labs wants to change the world of insurance and finance, by making it better, more sustainable and long term oriented. We do this by founding, incubating and growing sustainable Insurtech and Fintech companies. In Insurtech we focus on protecting standards of living, on essential risks like disability or health, in Fintech we focus on realising dreams, like owning a home (mortgage), funding a company etcetera. We are also very interested in building alternative ways of financing, like crowdfunding, peer-to-peer- or marketplace-lending.  By focussing on real customer needs we create more sustainable value. As our roots are in sustainable financial planning, we believe that business models involving consumer credit and faster trading are not helpful for customers to reach their life goals. And therefore we do not support these kinds of business models. Our main geographical focus is Switzerland, Germany and the Netherlands. We are always open to discuss collaborations and new opportunities. Please feel free to contact Tom van der Lubbe at tom.vanderlubbe@viisi.com",Netherlands,1.694389,,,
Vollebregt Advisory,628942.0,"Netherlands, South Holland, Rotterdam, 66 Goudsesingel, 3011",https://www.linkedin.com/company/vollebregt-advisory,www.vollebregtadvisory.com,"The go to advisory for corporate and finance strategy for commodity trading companies, banks, asset management firms, insurers and commodity investors, trade finance providers and lending fintechs.",Netherlands,0.628942,,,
VROA,1174472.0,"Netherlands, North Holland, Amsterdam, 449 Prinsengracht, 1016",https://www.linkedin.com/company/vroa,www.vroa.nl,"CONSULTANCY The Financial sector is composed of figures, this makes for a perfect place to transforme to a digital landscape. Digital gives new ways to service the customer but also new ways to learn about the customer and leverage your business model OPPORTUNITIES Which FinTech will deliver growth, which FinTech will boost results and whitch FinTech will bring innovation? FinTechMob gives answers to all these questions within a fast changing Financial Sector. - Banking - Insurance - Pension ECOSYSTEM VROA is determined to make the connection between the old and the new. And to involve all relevant parties to secure a new ecosystem that will transform the financial sector.",Netherlands,1.174472,,,
Wijkamp Analyses,609183.0,"Netherlands, North Holland, Amsterdam",https://www.linkedin.com/company/wijkamp-analyses,www.wijkamp.org,"Advise on financial data systems, elicitation and analysis of requirements, outline of corporate processes and taking care of essential adjustments in the roles of payments advisor, core banking specialist, team coordinator and business analyst. Over the past years involved in establishing privacy processes as well. Providing the expertise and experience needed to analyse your corporate processes or information flows. I am available for banks, insurers, fintechs and healthcare institutions. For advice on more complex issues, business analysis and projects!",Netherlands,0.609183,,,
You Are On Consultancy,609183.0,"Netherlands, Gelderland, Wijchen",https://www.linkedin.com/company/you-re-on-consultancy,www.youareon.nl,"Als Business Developer help ik financials in innovatieve digitaliseringsvraagstukken op zoek naar nieuwe verdienmodellen.  Ik heb ruim 15 jaar ervaring in het realiseren van succesvolle digitalisering projecten binnen diverse banken die bij hebben gedragen aan de winstgevendheid.  Kop koffie drinken om te bespreken wat ik voor jou en je organisatie kan betekenen? Neem dan contact met me op via jeroenheijnen@youareon.nl Waar kan ik je o.a. mee helpen? ➢ Vinden van nieuwe verdienmodellen  ➢ Implementatie van brondata ➢ Online klantreizen op het vlak van hypotheek aanvragen of verduurzaming ➢ Pre validatie ➢ PSD2 ➢ Digitale optimalisaties initiëren en uitvoeren ➢ Product owner rol invullen Trefwoorden: business development, omni-channel, mijn omgeving, prevalidatie, verduurzaming, STP, brondata, klantinteractie, projecten, zzp-er, interimmer, tijdelijke opdracht, startups, financials, fintech, verbinder, klantgericht digital, customer experience, customer journey, design thinking, product owner, agile, scrum, app, web, chat, chatbot,",Netherlands,0.609183,,,
ZupervisoR,629334.0,"Netherlands, North Holland, Amsterdam",https://www.linkedin.com/company/zupervisor,www.zupervisor.com,"Focussing on the FinTech & RegTech industries, ZupervisoR assists startup ventures and other players in these fields in their efforts to build a business solid enough to create and carry sustainable growth. Offering services to companies as well as their investor base.  ZupervisoR builds on a broad skill set and 10+ years of experience in the legal, regulatory & finance sectors. ZupervisoR provides solutions in a rapidly developing, complex, highly competitive and heavily regulated FinTech and RegTech landscape. ZupervisoR is active early-stages and beyond. Ready to find legal and financial restructuring solutions in adverse high-pressure scenarios. Scaling up rapidly when needed, connecting to flexible high-end partners with a similar approach. Main area's of expertise: • Regulation & Regulatory Strategy • Business Structuring (Legal, Compliance, Governance, Risk controls) • General Counseling • Restructuring/Turnaround Management #Open to investment propositions, both as a direct investor and linking pin.",Netherlands,0.629334,,,
