Name,Revenue,HQ Location,LinkedIn URL,Website,Company description,Country,Revenue_M,Main Broker,Main Insurer,Hubspot
Goldstein Fintech GmbH,1381858.0,"Germany, Berlin, Berlin, 8 Zelterstr., 10439",https://www.linkedin.com/company/goldsteinfintech,www.goldsteinfintech.com,"Goldstein Fintech GmbH is a fintech company founded in 2018. The company offers asset management, brokerage and storage services across the entire block chain across its three business units. The goal of Goldstein Fintech GmbH is to realize blockchain technology in the global economy through a range of high-quality financial services.",Germany,1.381858,,,
Gothia Limited,9312000.0,"Germany, Baden-württemberg, Baden-baden",https://www.linkedin.com/company/gothia-limited,www.gothiagroup.com,"Gothia Limited, operating under the brand Riverty, is a prominent fintech company that specializes in delivering innovative financial solutions designed to enhance the financial experiences of both consumers and businesses. With a strong presence in 13 countries, Riverty focuses on transparent payment methods, including flexible payment options, debt collection services, and accounting as a service. The company's mission is to empower consumers to manage their finances effectively while fostering sustainable business practices for its clients, creating a more human-centric financial ecosystem that prioritizes transparency and accessibility. Riverty serves a diverse target market that spans various sectors, including retail, e-commerce, mobility, telecommunications, utilities, digital health, and banking. The company partners with over 20,000 merchants across Europe and North America, processing more than 80 million transactions monthly. Its comprehensive toolkit includes Buy Now, Pay Later (BNPL) schemes, consolidated invoicing, and tailored debt collection strategies, making it a trusted partner for businesses seeking to enhance customer experience and drive growth. With a commitment to innovation and customer-centricity, Riverty aims to redefine the payment landscape by providing flexible, fair, and responsible financial services that meet the evolving needs of consumers and businesses alike. The company has also received governmental endorsements in key markets, reinforcing its dedication to ethical practices and responsible financial services. Through its diverse product offerings and strategic partnerships, Gothia Limited is well-positioned to lead the way in transforming the financial services industry.",Germany,9.312,,,
GreenBay Consulting Group,2763716.0,"Germany, Berlin, Berlin",https://www.linkedin.com/company/implementus-analytics,www.greenbay-consulting-group.com,"Advising leading banks in Capital Markets, Risk and Collateral Management, Core Banking.  Supporting FinTechs in establishing relevant banking processes and achieving regulatory compliance. Managing projects for our banking clients from requirements analysis to solution implementation. Supporting our clients in their Digital Transformation within the financial services industry. Our specialised consultants successfully helping our clients globally to grow and compete.",Germany,2.763716,,,
Growthbase GmbH,1886826.0,"Germany, Hesse, Frankfurt Am Main",https://www.linkedin.com/company/growthbase-gmbh,,"We automate your investment management process! The FinTech market is diverse, unstructured and offers a huge variety of business models. Our Growthbase platform collects and structures all relevant data around business models, fees, corporate and financial details as well as investment searches or targets. You will be able to use it as the golden source of company data for investments, cooperations or just information at a fingertip.",Germany,1.886826,,,
Hegner & Möller GmbH,5660478.0,"Germany, Berlin, Berlin, 72 Bornholmer Straße, 10439",https://www.linkedin.com/company/hegner-moeller,www.hegner-moeller.de,"Die Hegner & Möller GmbH - Kanzlei für Finanzen und Immobilien, ist seit 1991 erfolgreich in der Kredit- und Immobilienwirtschaft vertreten. Als unabhängiger Bankpartner bieten wir die besten Kreditprogramme führender Banken, Fintech`s sowie eigene P2P-Darlehen.  Wir im gesamten B2C-Kreditbereich direkt im Endkundengeschäft tätig, als auch im B2B Spezialfinanzierungspartner über unsere Finanzierungsplattform www.BrokerLogin.de Das Leistungsspektrum des Unternehmens umfasst u.a.:      - Konsumentenkredite     - Baufinanzierungen     - Unternehmenskredite     - P2P-Darlehen     - Immobilien für Kapitalanleger und Eigennutzer     - Immobilienverwaltung - A bis Z Das Unternehmen berät und vermittelt in seiner Berliner Dependance und nutzt  zahlreiche Onlinekanäle zum Vertrieb seiner Dienstleistungen.  Unsere Dienstleistung zeichnet sich durch das Engagement unserer fachkundigen Mitarbeiter und einem weit gefächerte Produktportfolio aus. Die erfolgreiche Zusammenarbeit mit einer Vielzahl Kooperationspartner aus der Finanz- und Immobilienwirtschaft ermöglicht uns nicht nur aus hauseigenen, sondern allen marktrelevanten Produkten ein Angebot zu erstellen. Dabei legen wir größten Wert auf eine fundierte Analyse und eine ausführliche Beratung, in der nicht nur die Vorteile eines Angebotes, sondern auch mögliche Risiken besprochen und abgewogen werden.",Germany,5.660478,,,
Helaba Digital,3144710.0,"Germany, Hesse, Frankfurt Am Main, 52-58 Neue Mainzer Straße, 60311",https://www.linkedin.com/company/helaba-digital,helaba.digital,"Die Helaba Digital GmbH & Co. KG ist die Corporate Venture Capital Einheit der Helaba Landesbank Hessen-Thüringen. Ziel der Helaba Digital sind strategische Beteiligungen an innovativen Unternehmen, die mit ihren digitalen Lösungen das Geschäftsmodell der Helaba Gruppe aktiv ergänzen und weiterentwickeln sowie die Kernprozesse der Bank optimieren.  Die Helaba Gruppe ist vor allem in der gewerblichen Immobilienfinanzierung, im Großkundengeschäft, Sparkassengeschäft und Zahlungsverkehr aktiv. Daher fokussiert die Helaba Digital auf Unternehmen, die die digitale Transformation in den Bereichen Finanzdienstleistung (FinTechs), Immobilienwirtschaft (PropTechs) und Nachhaltigkeit (Impact Start-Ups) vorantreiben.",Germany,3.14471,,,
Homestory AG,1257884.0,"Germany, Berlin, Berlin, 186 Friedrichstraße, 10117",https://www.linkedin.com/company/homestory-ag,www.starte-deine-homestory.com,"Die Homestory AG ist ein junges Unternehmen mit der Schnelligkeit und Innovationsfähigkeit der Fintech-Branche. Wir profitieren dabei von der langjährigen Erfahrung und Leistungsfähigkeit unseres Unternehmensverbundes im Bereich der Immobilienfinanzierung für deutsche und österreichische Kreditinstitute. Die Vision, die hinter HomeStory steckt, endet nicht bei einer erfolgreichen Finanzierung, sondern umfasst die gesamte Customer Journey rund um die Traumimmobilie. Für das eigene Heim die richtigen Entscheidungen treffen – auch vor und nach der Finanzierung, wird dabei im Fokus stehen. ... so finanziert man Immobilien heute. Mit unserer HomeStory App bieten wir die erste vollständig digitale Lösung zur On-Demand-Immobilienfinanzierung.  Für unsere Kunden stellen wir damit den einfachsten und schnellsten Weg zur Finanzierung Ihrer Wunschimmobilie bereit. Die HomeStory App bildet dabei den vollständigen Ablauf bis hin zur Zusage digital ab. Rechnen mit echten Konditionen - individuell und flexibel an jedem Ort und zu jeder Zeit, ohne zeitintensive Gespräche mit Vermittlern oder Bankberatern. Bis hin zur integrierten Weiterleitung erforderlicher Unterlagen passiert alles digital. Kein Zweifel, HomeStory steht für die digitale Transformation der Immobilienfinanzierung. Für unsere Finanzierungspartner stehen wir als neuer Vertriebskanal zur Verfügung. Gleichzeitig stellt Homestory damit einen der effizientesten Prozesse verbunden mit höchsten IT-Sicherheitsstandards bereit.",Germany,1.257884,,,
Hypoport - Capital Markets,56524342.0,"Germany, Berlin, Berlin",https://www.linkedin.com/company/hypoport,www.hypoport.nl,"We create FinTech software to enable day-to-day operational processes related to valuation, risk management, monitoring and administration, compliance, data analysis and reporting on multiple asset types (mortgages, business loans, leases, consumer loans etc.).  We turn large complex datasets into clear overviews and dashboards, we offer our clients transparency in their fixed income securities and the ability to create regulatory compliant products for capital markets.  Hypoport B.V. is operating from Amsterdam, Singapore and South Africa, and is a 100% subsidiary of Hypoport SE (Berlin headquarters).",Germany,56.524342,,,
IAutofinance GmbH,2515768.0,"Germany, Bavaria, Munich, Rosa-bavarese-straße, 80639",https://www.linkedin.com/company/iautofinance,www.iautofinance.de,"iAutofinance.de ist ein innovatives und wachstumsorientiertes FinTech-Unternehmen aus München, das im 7-stelligen Bereich Venture Capital finanziert ist. Wir sind seit 2017 das erste öffentliche Autofinanzierungsportal für die Absatzfinanzierung von Neu-, Vorführ- und Gebrauchtwagen mit direkter Anbindung der Autobanken und des Autohandels. Unser Ziel ist die Schaffung einer Marken-, Handels- und Autobanken übergreifenden unabhängigen Plattform für die Auto- bzw. zukünftige Mobilitätsfinanzierung. Auf der gemeinsamen Suche nach der optimalen Lösung arbeiten wir mit modernen Technologien und dem Ziel einer nachhaltigen und agilen Softwareentwicklung. Wir leben eine vertrauensvolle und offene Unternehmenskultur!",Germany,2.515768,,,
IBS Innovative Banking Solutions AG,32504466.0,"Germany, Hesse, Wiesbaden",https://www.linkedin.com/company/ibs-innovative-banking-solutions-ag,www.ibs-banking.com,"IBS Innovative Banking Solutions AG is a forward-thinking company dedicated to transforming the banking landscape through innovative technology and solutions. The company's mission is to empower financial institutions by providing cutting-edge tools that enhance operational efficiency and customer experience. With a vision to lead the industry in digital banking solutions, IBS focuses on fostering strong partnerships with banks and financial service providers, ensuring they can adapt to the rapidly changing market demands. The company serves a diverse clientele, including traditional banks, fintech startups, and other financial institutions, all seeking to leverage technology for improved service delivery. By prioritizing flexibility, inclusivity, and ethical practices, IBS aims to create a positive impact in the banking sector while supporting the well-being and productivity of its workforce.",Germany,32.504466,,,
Immotausch,649492.0,"Germany, Hesse, Hofheim Am Taunus, 8 Am Stegskreuz, 65719",https://www.linkedin.com/company/immotausch-gmbh,immotausch.net,"Immotausch hat den Ringtauschalgorithmus entwickelt und bereits die Offenlegungsschrift für das Patent erhalten.  Immotausch.net ist eine Onlineplattform, die Transaktionskosten bei Kauf und Wechsel von Immobilien minimiert und Menschen hilft, die Wunschimmobilie zu erhalten.  Das Alleinstellungsmerkmal ist der Ringtauschalgorithmus.  Er verrät, an wen du deine aktuelle Immobilie abgeben musst, um im Ringtausch die Wunschimmobilie zu erhalten. Als Software-as-a-Service Provider bildet Immotausch.net das übergeordnete Netzwerkportal für andere Immobilienservices und ermöglicht diesen, den eigenen Endkunden den Immobilientausch mit Ringtausch sowie die weiteren Produkte anzubieten. Immotausch verbindet Immobilien, Versicherungen und Finanzen als Proptech-, Fintech- und Insurtechunternehmen. Als Immobilienmakler, Sachverständiger, Bauträger, Versicherungsmakler und Finanzintermediär bietet Immotausch eine breite Dienstleistungspalette rund um den Aufbau, die Sicherung und den Verzehr von Immobilienvermögen an. Als Finanzintermediär ermöglicht Immotausch Anlegern, über grundschuldbesicherte Darlehen auch indirekt in Immobilien zu investieren. Als Emittentin gibt Immotausch neben unbesicherten Wandelanleihen auch besicherte Anleihen aus. Alle Anleihen können mit einer Wandlungsoption verknüpft werden können. Auf der Plattform Immotausch.net können Anbieter Immobilieninserate zum Kauf, Verkauf, Teilkauf und zur Beleihung veröffentlichen. Eine zweite Datenbank auf Immotausch.net dient als Vorstufe für ein eigenes (Krypto-)Wertpapierregister. Anleger können hier bereits Online Wertpapiere der Immotausch GmbH bestellen. Bei Immotausch können Immobilienbesitzer ihr Immobilieneigentum gegen übertragbares Immobilienguthaben mit Renditeoption in allen Risikoklassen tauschen und bundesweit für die selbstgenutzte Immobilie verwenden.",Germany,0.649492,,,
INAIA,25157680.0,"Germany, Hesse, Frankfurt Am Main, 293 Hanauer Landstraße, 60314",https://www.linkedin.com/company/inaia-gmbh,www.inaia.finance,"A FinTech with a moral compass We are Germany's first Islamic FinTech company. As a pioneer in Islamic finance, we offer carefully crafted savings and investment products based on the economic and ethical principles of Islamic jurisprudence. Our innovative offerings in wealth building and investment are aimed at all those who wish to achieve their financial goals in line with socially sustainable values.",Germany,25.15768,,,
Investment Channel,2515768.0,"Germany, North Rhine-westphalia, Frechen-königsdorf, 9d Augustinusstraße, 50226",https://www.linkedin.com/company/investment-channel,investmentchannel.eu,"Investment Channel - Der Sender für institutionelle Anleger und professionelle Anlageberater. Wir präsentieren Neuigkeiten und Reportagen rund um die Themen Kapitalanlage, Alternative und Institutionelle Investments und beleuchten die Auswirkungen der Digitalisierung und den Einfluss von Fintechs auf auf die Geschäftsmodelle etablierter Marktteilnehmer. Freuen Sie sich auf abwechslungsreiche Interviews, interessante Beiträge und attraktive Veranstaltungstipps. Impressum: https://finanzplaner-tv.de/impressum.html",Germany,2.515768,,,
Ivy,5725100.0,"Germany, Berlin, Berlin",https://www.linkedin.com/company/getivy,www.getivy.io,"Ivy is a default global, default instant financial infrastructure on a mission to move money at internet speed. Sending money across the globe should be as seamless as sending an email, yet today, businesses still face high fees and T+2 settlement times. It’s time for a change. As 60+ countries roll out real-time payment rails and stablecoins emerge as regulated interoperability assets, Ivy acts as the connective API layer between these systems. We enable businesses to send and receive global real-time bank payments, without cards, wallets, or correspondent banks. By making local payment schemes interoperable, Ivy accelerates settlement, cuts costs, and simplifies payments. With offices in Berlin, Munich, London, and Helsinki, Ivy powers global businesses and has secured $30 million in funding from leading fintech investors, including Peter Thiel’s Valar Ventures and Creandum.",Germany,5.7251,,,
Iwoca Deutschland,33164592.0,"Germany, Hesse, Frankfurt Am Main, 13 Kaiserhofstraße, 60313",https://www.linkedin.com/company/iwoca-deutschland,www.iwoca.de,"Die schnelle und einfache Finanzierung für Ihr Unternehmen, wenn Sie kurzfristig Geld benötigen. iwocas flexible Firmenkredite sind speziell auf die Geschäftsmodelle von Selbstständigen und kleineren Unternehmen zugeschnitten. Deshalb benötigt iwoca für eine schnelle Kreditzusage keine langen Fragebögen, komplizierten Unterlagen oder unnötige Bürokratie. Mit über 100.000 kleinen Unternehmen als Kunden ist iwoca eines der führenden Fintech-Unternehmen in Europa. In Deutschland erhält iwoca auf Trustpilot.de über 3.800 unabhängige Bewertungen mit insgesamt 4,8 von 5 Sternen.",Germany,33.164592,,,
Kadmos,10835385.0,"Germany, Berlin, Berlin, 51 Rosenthaler Str.",https://www.linkedin.com/company/kadmos-io,www.kadmos.io,"Kadmos powers an end-to-end salary payment platform that enables secure payments to international employees across the globe. Our mission is to bring fintech, low margins, and transparent FX to industries riddled with opaque mark-ups, kickbacks, and physical cash transactions. Founded by MIT alumni and a world-class fintech product team, we are changing the way that international employees spend and manage their salaries.",Germany,10.835385,,,
Kevin Moseri,636071.0,"Germany, Bavaria, Freising, Max-lehner Str",https://www.linkedin.com/company/kevin-moseri,www.kevin-moseri.de,"Kevin Moseri is a marketing expert for the first-to-be-licensed E-Money institute in Germany, PayCenter GmbH. He has experience in developing online marketing campaigns, online & mobile product launches, and EU funding regulation. He is an active fintech blogger with interests in online banking, mobile banking, mobile payment, and insurance. Visit www.kevin-moseri.de to get an overview of what Kevin is all about.",Germany,0.636071,,,
KOEHLER.GROUP,11949898.0,"Germany, Baden-württemberg, Stuttgart, 5 Marktplatz, 70173",https://www.linkedin.com/company/koehler-group,www.koehlergroup.com,"The KOEHLER GROUP is a single family office based in Stuttgart. The Group is divided into the business areas company holdings, real estate and capital market investments. In the area company holdings, investments are made in fast growing companies in the sectors consumer internet, fintech and e-commerce. The regional focus is on Europe, the USA and Southeast Asia. With the real estate section, the KOEHLER GROUP is a portfolio holder of logistic, office and residential properties in southern Germany, mainly in the metropolitan region Stuttgart. In the asset class equities, investments are made in globally active internet and technology enterprises in the USA and China. In the field of venture capital and private equity, capital is allocated to the funds of leading providers in the USA and Europe. Founder and owner is the award-winning entrepreneur Rene Marius Köhler, who already started his extraordinary entrepreneurial career 17 years ago with the foundation of the Internetstores Group, the European market leader in bike and outdoor multichannel commerce. The KOEHLER GROUP has a strong entrepreneurial focus and pursues a long-term, growth-oriented strategy. Exclusively own funds are invested.",Germany,11.949898,,,
Kumo,5296552.0,"Germany, Rheinland-pfalz, Mainz",https://www.linkedin.com/company/kumo-earth,kumo.earth,"Kumo is at the forefront of the climate fintech revolution, creating software infrastructure that enables debt financing for the carbon removal market. Unlike traditional equity-based funding, our approach leverages the vast potential of the debt market to scale carbon removal projects to the levels necessary for significant environmental impact.  By integrating legal frameworks with cutting-edge technology, Kumo facilitates the flow of institutional capital into climate action, ensuring that carbon finance becomes a lucrative and risk-managed business.  Kumo facilitated the first-ever carbon-backed loan as a proof of concept with the leading European bank ABN AMRO in Q4 2023. By utilizing tokenization and smart contracts to collateralize carbon credits, we successfully channeled critical funding to Vlinder, a mangrove project developer. This demonstrated how collateralizing carbon credits to secure loans has the potential to significantly reduce financial risks and lower costs associated with financing climate projects. Visit our website at https://kumo.earth/ to learn more about how we’re facilitating the flow of institutional capital to carbon removal projects, and join us in shaping the future of climate finance.",Germany,5.296552,,,
Kusaba Capital,628942.0,"Germany, Bavaria, Munich, 2 Veterinärstraße, 80539",https://www.linkedin.com/company/kusaba-capital,,"Kusaba Capital invests in seed-stage consumer goods, healthcare & fintech companies.",Germany,0.628942,,,
Lemon.markets,49057476.0,"Germany, Bern, Berlin, 79 Kottbusser Damm, 10967",https://www.linkedin.com/company/lemon-markets,lemon.markets,"We envision a future in which anyone is an investor. Our Brokerage-as-a-Service platform offers Banks, Asset Managers and FinTechs simple digital access to capital markets through a single API. The lemon.markets solution enables efficient securities trading and allows other companies to deliver a best-in-class experience to their customers.  We have experienced first hand that brokerage infrastructure is broken. It’s a messy and complex problem that will take time to solve. But that’s exactly what we enjoy. Going to places nobody else dares and shielding our customers from the biggest pain. Our mission is to grow investing opportunities for all European customers and businesses, providing seamless access to capital markets.",Germany,49.057476,,,
Lendorse,4879741.0,"Germany, Berlin, Berlin",https://www.linkedin.com/company/lendorse,lendorse.com,"Social Impact FinTech & EdTech | Financing Europe’s Global Talent 🔎 Europe doesn’t have a talent shortage – it has a financing gap. Every year, thousands of high-potential students from developing and emerging countries are admitted to strong European universities but never enroll, simply because traditional finance can only underwrite past circumstances, not future potential. 🌍 Lendorse was built to change that. We are building Europe’s first financial and digital career ecosystem for global talent. Our model is simple: 👉 We finance education based on future earning potential - no collateral, no guarantors. 👉  We turn degrees into jobs - our digital career accelerator helps students convert education into skilled jobs that Europe urgently needs Backed by the European Investment Fund, Lendorse is building a talent ecosystem where opportunity depends on ability, not birthplace. 📩 Curious how this model scales - financially and socially? Let’s have a chat: contact@lendorse.com",Germany,4.879741,,,
Magton GmbH,861990.0,"Germany, Hesse, Frankfurt Am Main, 42 Eschersheimer Landstraße, 60322",https://www.linkedin.com/company/magton,magton.com,"Magton GmbH specializes in reliable, modular, and quick-to-launch solutions across Fintech, InsurTech, CapTech, and RegTech, catering to the ever-evolving needs of today's dynamic financial landscape. We understand the complex challenges faced by banks and financial institutions, including navigating business and technology-related hurdles, adapting to industry changes, and meeting new demands from clients and authorities. Our approach focuses on designing personalized, proactive digital banking and financial solutions, enhanced by our expertise in integrating marketing strategies with cutting-edge technology. Partnering with Magton means accessing deep industrial know-how and leading-edge technology, empowering your business to stay at the forefront of the digital world and excel in delivering exceptional customer service experiences. Contact us to discover how we can help you create the next generation of financial services, driving innovation and progress in your sector.",Germany,0.86199,,,
Markets.Capital,3144710.0,"Germany, Hesse, Frankfurt Am Main, 42 Eschersheimer Landstraße, 60322",https://www.linkedin.com/company/markets-capital,markets.capital,"Markets.Capital - Elevate Your Risk Analysis Description: Navigate through the exhilarating world of global financial markets with Markets.Capital, a cutting-edge app meticulously crafted by Magton GmbH, innovators in the FinTech sphere. Tailored for both seasoned investors and market novices, Markets.Capital ensures you not only stay informed but also navigate markets with enhanced understanding and foresight. Key Features: - CapAI Insight: Unleash the power of AI with CapAI Insight, providing you with sharp, data-driven trend analysis and potent market insights that put you in the driver's seat of your financial ventures. - Diverse Market Coverage: Be it Crypto, Forex, Stocks, or other markets, gain a panoramic view of various financial sectors, ensuring you never miss an opportunity. - Real-time Pulse: Engage with real-time market pulse, always keeping you in the loop with every crucial twist and turn in the financial markets. - In-depth Technical Analysis: Delve into thorough real-time technical analysis, allowing you to view and comprehend market trends and data with precision. - Asset Tracking and Watchlist: Elevate your risk analysis and keep a vigilant eye on potential opportunities with our comprehensive Asset Tracking and Watchlist features. Subscription & Pricing: Experience the premium with our subscription options. A basic version is available for everyone, while exclusive features await in our subscription tiers. Explore within the app for more details. Support & Contact: For inquiries or assistance, connect with our dedicated support team at markets.capital@magton.com. At Magton GmbH, we’re always here to assist you. About Magton GmbH: As a vanguard in the FinTech domain, Magton GmbH is devoted to developing solutions that address the ever-changing digital landscape. Our commitment to innovation ensures that our users always have premier access to pioneering tools and information.",Germany,3.14471,,,
Marvest GmbH,4879741.0,Germany,https://www.linkedin.com/company/marvest-investements,www.marvest.de,Hamburg based Fintech Marvest offers first crowd financing platform for maritime investments.,Germany,4.879741,,,
MASTERTRADING Part Of NET1 Group,629334.0,Germany,https://www.linkedin.com/company/mastertrading,www.mastertrading.one,"MASTERTRADING stands for a trade finance solution designed to help organisations utilise and optimize their working capital to gain strategic competitive advantage. The mastertrading approach is different to what banks and financial service providers offer today. Mastertrading serves as a mechanism to bolster liquidity reserves required to purchase and trade current assets.  MASTERTRADING is a brand of Masterpayment GmbH, which is part of NET1 Group (NASDAQ-UEPS), a leading global FinTech offerer for issuing, acquiring, working capital finance and money remittance products and services.",Germany,0.629334,,,
Mezzany GmbH,629334.0,Germany,https://www.linkedin.com/company/mezzany-gmbh,www.mezzany.com,"Entdecken Sie Mezzany – die digitale Plattform für exklusive Wertpapier-Emissionen – von den Machern von Seedmatch und Econeers, den deutschen Marktführern für Crowdfunding für Startups sowie grüne und nachhaltige Projekte. Mezzany ist der innovative Pionier, der mit seiner digitalen Vertriebsplattform für Wertpapiere den traditionellen Kapitalmarkt mit dem stark wachsenden FinTech-Markt verbindet. Auf Mezzany treffen professionelle Investoren auf die Crowd: Gemeinsam haben sie transparenten Zugang zu interessanten Wertpapieremissionen von jungen, etablierten Wachstumsunternehmen und Großprojekten. Das besondere Mezzany-Versprechen an die Crowd: Für alle Emissionen wird ein Teil des zu zeichnenden Volumens exklusiv für die Crowd reserviert. Bei Mezzany können Sie Wertpapiere einfach online zeichnen und haben doppelte Renditechancen durch Festverzinsung plus Erfolgsbeteiligung – und das alles in einem voll regulierten Markt mit WpHG-konformen Wertpapierprospekten. Ihre Vorteile auf Mezzany: - einfach, transparent und komplett digital - Vorabinformationen zu geplanten Neu-Emissionen als registrierter Nutzer - Zugang zu exklusiven Emissionen mit WpHG-konformen Wertpapieren - Beteiligung am Erfolg von jungen Wachstumsunternehmen und Projektfinanzierungen mit kurzen Laufzeiten - verbriefte Wertpapiere optional mit Börsenlisting",Germany,0.629334,,,
Morphiq,2763716.0,"Germany, Berlin, Berlin",https://www.linkedin.com/company/morphiq-io,morphiq.io,"Customer engagement made simple.  Made in Berlin. 🇩🇪 Are you a retail bank or a consumer focused fintech?  With us, you will supercharge your customer engagement, loyalty, cross sell/up sell and NPS. Go on our website and reach-out!",Germany,2.763716,,,
My Easy Finance | New Fin Tech,1381858.0,"Germany, Bavaria, Neu-ulm - South Germany",https://www.linkedin.com/company/myeasyfinance,www.myeasyfinance.de,"""We make it easier and better""  New Fin Tech - Germany",Germany,1.381858,,,
Myos,15552783.0,"Germany, Berlin, Berlin, 68 Friedrichstraße, 10117",https://www.linkedin.com/company/myosfinance,myos.com,"We are Myos - a well financed and strongly growing FinTech, founded in Berlin in 2018 by a team of experienced entrepreneurs. With our unique and disruptive risk model, we are breaking completely new ground: We use the transparency and availability of data on e-commerce platforms to take the future sales potential of retail products as a basis for financing decisions. In this way, we enable retailers worldwide to grow fully digitally and flexibly.",Germany,15.552783,,,
NasmaCapital,1216601.0,"Germany, Hamburg, Hamburg",https://www.linkedin.com/company/nasmacapital,nasmacapital.com,"NasmaCapital is a multi-family office, which acts as an active investor that holistically supports companies from access to funding, optimising their corporate and distribution strategy to structuring their liquidity events.    NasmaCapital invests and builds companies in Life Sciences/Bio-Tech, Fintech & Blockchain, Future-Tech, and Renewable Energy. We have in-depth experience across all mentioned sectors, from initial funding to exit.   By investing our own capital and allocating our time, we are able to be highly entrepreneurial, fast paced, reliable, flexible and a true long-term partner for our portfolio companies.    We invest across the entire company lifecycle, from seed/startup investments to growth rounds, as well as investments into listed companies.",Germany,1.216601,,,
Neosfer,13077685.0,"Germany, Hesse, Frankfurt Am Main, 6 Eschersheimer Landstraße, 60322",https://www.linkedin.com/company/neosfer,neosfer.de,"Invest. Build. Connect. We are neosfer - early-stage investor and innovation unit of the Commerzbank Group.  Under the vision ""Driving transformation by connecting people, technology and capital"", we offer financial service providers and their customers access to digital and sustainable innovations - on the one hand through investments in early-stage start-ups (invest) and on the other hand through our own developments (build). We believe in the added value of collaborating with our network partners to identify and offer the best possible solutions (connect). For us, technology is not an end in itself, but always a tool to achieve the goal. In our three business areas (invest, build, connect), the topic of sustainability is deeply rooted alongside digitalization: we consciously invest in start-ups that offer solutions for sustainable transformation, look at future technologies, evaluate their impact and bring the FinTech and sustainability scene together through our formats.  Our projects include the IMPACT FESTIVAL, Europe's largest B2B event for sustainable innovations, and the IMPACT SOLUTIONS platform. With Lissi, we also spun off our first own venture in 2023. You want to get a personal impression of it? Then just drop by our monthly event series ""Between the Towers"": always on the first Tuesday evening of the month! Or subscribe to our monthly newsletter here on LinkedIn!",Germany,13.077685,,,
Nextmarkets,13216014.0,"Germany, North Rhine-westphalia, Köln, 50 Friesenstr., 50670",https://www.linkedin.com/company/nextmarkets-gmbh,www.nextmarkets.com,"nextmarkets GmbH, founded in 2014, is a German FinTech company that is dedicated to help private investors to operate more successfully and effectively on the stock exchange. Users can be coached in real time by more than a dozen successful stock market professionals. For this purpose, a unique technology has been developed under the name of Curated Investing.",Germany,13.216014,,,
North Channel Bank GmbH & Co. KG,3196307.0,Germany,https://www.linkedin.com/company/north-channel-bank-gmbh-&-co-kg,northchannelbank.de,"North Channel Bank GmbH & Co. KG is an independent specialized bank located in Mainz. It offers future-oriented and intelligent credit and capital market solutions as well as consulting services in US Life Settlements financing, investments, structured finance, and digital banking services. Founded as the privately owned Bankhaus Oswald Kruber in Berlin in 1924, the bank changed its name in 2009 after it was acquired by a North American investor group. Since then, one focus has been on the financing of US Life Settlements. In recent years, North Channel Bank has developed into an innovative merchant bank that concentrates on various niche topics and supports small and medium-sized businesses in the medium and small project segment. In structured finance, the bank concentrates on financing in the renewable energy sector, capital goods financing, and growth financing. Digital business models are another focus. In case of Impact finance projects, the bank questions not only their feasibility in a market economy but also their social relevance. For many years, the bank has been working with the renowned US servicer NorthStar Life Services, LLC, and since 2020 also with NorthStar Life Settlements Trading, LLC, to invest in and finance US Life Settlements. In the digital banking segment, the bank offers its services as a partner for Fintechs. This ranges from support as a fronting bank for intermediary portals to banking services for Fintechs. The bank is also a reliable partner in asset management. Imprint: https://www.northchannelbank.de/en/legal-navigation/imprint/",Germany,3.196307,,,
Nuucap,1381858.0,"Germany, Hamburg, Hamburg, Konrad-reuter Straße, 22393",https://www.linkedin.com/company/nuucap,www.nuucap.com,"nuucap ist ein FinTech, welche Investitionen in Unternehmen für Investoren und Unternehmer einfacher und direkter macht.  Mithilfe unserer Plattform finden Unternehmer und Investoren zueinander, dabei begleiten wir euch entlang des Prozesses mit unserer Technologie.    nuucap ist für dich als Investor, wenn du …  … In eine neue Assetklasse investieren willst, die so noch nicht in deinem      Portfolio vorhanden ist.  … Schon ab kleinen Beträgen in Private Equity investieren willst. Dank      nuucap ist es so einfach wie noch nie.  … Komplett kostenlos nach Investment Opportunities suchen willst. Bei      nuucap ist die Anmeldung für Investoren kostenlos, registriere dich und      lege sofort los.  … Nicht mehr mit für dich irrrelevanten Investment Kontaktanfragen      überflutet werden willst. Mit unserem Matching Algorithmus können nur      für dich relevante Unternehmen dich kontaktieren.  … Ohne Beschränkungen in für dich relevante Branchen investieren willst.  … Anhand deiner Investment Kriterien auf dich zugeschnittene      Investmentvorschläge bekommen willst.    nuucap ist für dich als Unternehmer, wenn du …  … direkt und ohne Umwege Kapital finden willst.  … Eine Alternative zu Bankkrediten suchst.  … Investoren suchst die mehr als nur Kapital mitbringen. Finde Investoren      die dich und dein Unternehmen mit ihren Skills und Netzwerk      weiterbringen.  … Selbst entscheiden willst mit dem du langfristig zusammen arbeitest.  … Faire Preise suchst und dein Bedürfnis nach Kapital nicht mehr ausgenutzt      werden soll. Bei nuucap passt sich dein Preis deinem Finanzierungsbedarf      an.   … Kapital für: Gründung, Wachstum, Liquidität oder deinen Exit suchst.",Germany,1.381858,,,
