Name,Revenue,HQ Location,LinkedIn URL,Website,Company description,Country,Revenue_M,Main Broker,Main Insurer,Hubspot
Xoldy S.p.A.,6360543.0,"Italy, Lombardy, Milan, 32 Piazza Della Repubblica, 20124",https://www.linkedin.com/company/xoldy,www.xoldy.it,"Xoldy S.p.A. è un Istituto di Pagamento, autorizzato e vigilato da Banca d’Italia, appartenente al Gruppo Sermetra Holding, la cui peculiarità si identifica nello sviluppo di soluzioni di pagamento innovative, basate sul fintech. La nostra mission, fondata sull’innovazione digitale applicata a prodotti e servizi di pagamento, è la creazione di valore aggiunto per i nostri clienti, garantendo semplicità, sicurezza, efficienza e rappresentando nel contempo il partner ideale per una crescita sostenibile. La nostra vision è quella di investire nella digitalizzazione introdotta dalle evoluzioni tecnologiche e quindi nella crescita. I nostri obiettivi strategici si basano sulla costruzione di un rapporto di fiducia con le nostre controparti abbinato a un miglioramento reciproco. Autorizzazioni/Iscrizioni Autorizzato ai sensi del Testo Unico Bancario alla prestazione dei servizi di pagamento numero 3, 5, 7 e 8 di cui all’art. 1, comma 2, lett. h septies.1) Iscritto all’Albo degli Istituti di Pagamento di Banca d’Italia al numero 18164.4 Aderente al circuito SWIFT con BIC XOLDITM2 Aderente agli schemi SEPA SCT e SDD di EPC-European Payment Council Aderente all’Arbitro Bancario e Finanziario (ABF)",Italy,6.360543,,,
Rent2Cash,6360543.0,"Italy, Latium, Roma, 68 Via Muzio Clementi, 00193",https://www.linkedin.com/company/rent2cash,www.rent2cash.it,"Rent2Cash is the fintech company meant to disrupt the rental market. We provide landlords with immediate cash on future rents. Maximum liquidity, Zero uncertainty. Yes you can Cash!",Italy,6.360543,,,
NetRom,6356600.0,"Netherlands, Utrecht, Utrecht",https://www.linkedin.com/company/netrom,www.netromsoftware.com,"NetRom is a leading provider of custom software solutions tailored specifically for the financial services industry, focusing on optimizing financial operations, enhancing security measures, and ensuring compliance with regulatory standards. With over 25 years of experience, the company specializes in developing a wide range of applications, including debt collection software, KYC automation, trade finance systems, and credit management solutions, all designed to improve efficiency and accuracy for its clients. NetRom's mission is to empower financial institutions by delivering innovative technology that addresses their unique challenges, while its vision emphasizes a commitment to security and compliance in an ever-evolving digital landscape. The company serves a diverse clientele, including insurers, banks, and fintech companies, and collaborates with partners to provide comprehensive solutions that enhance operational efficiency and customer satisfaction. By leveraging advanced technologies and a dedicated team of IT professionals, NetRom aims to fortify its clients' digital infrastructures and support their growth in a competitive market.",Netherlands,6.3566,,,
Iledgends,6344359.0,"Cyprus, Limassol, Limassol, 41 Misiaouli & Kavazoglou Street",https://www.linkedin.com/company/iledgends,iledgends.com,"iledgends is a fast-growing fintech company with a strong presence in the Netherlands and Cyprus. We provide smart financial solutions—corporate bank accounts, debit cards, and online payments—to help businesses operate seamlessly.   We stand for professionalism, openness, and trust-driving excellence-delivered to you through transparency and reliability. With cutting-edge tech and a deep client focus, we’re shaping the future of business banking, making banking, trading, and payments effortless, borderless, and accessible to all.   At iledgends, we don’t just offer financial solutions, we create legendary ones.",Cyprus,6.344359,,,
CTO2B,6302568.0,"Lithuania, Vilnius, Vilnius",https://www.linkedin.com/company/cto2b,cto2b.io,"CTO2B simplifies cloud adoption and DevOps through advanced automation and dedicated hands-on support, enabling businesses to focus on growth and scalability. Backed by over 15 years of experience in delivering innovative solutions across FinTech and other industries, we help organizations optimize costs, streamline operations, and improve efficiency. Our mission is simple: focus on what matters. And our vision mirrors that -  every company spends less than a minute on cloud infrastructure management. Visit our website to learn more or schedule a meeting today.",Lithuania,6.302568,,,
A2CO,6298442.0,"Malta, Birkirkara, Birkirkara",https://www.linkedin.com/company/radix-malta-group,www.a2co.com,"We help you move forward with confidence. Based in Malta, we offer corporate, compliance, risk management, and fintech support tailored to your business. Whether you’re launching a new venture or expanding into new markets, we’ll help you stay compliant, work more efficiently, and grow sustainably.",Malta,6.298442,,,
EXA Dynamic,6293838.0,"Bulgaria, Sofia-capital, Sofia, 40 Bulevard Tsarigradsko Shose",https://www.linkedin.com/company/exadynamic,www.exa-dynamic.com,"EXA Dynamic is a world-class fintech provider of innovative one-stop trading solutions and state-of-the-art trading platforms, designed to offer business owners the ability to optimize trading and client engagement. With expert knowledge of the market and cutting-edge technologies, our team of industry professionals, complying with our three core values – Innovation, Simplicity, Quality, always strives for Excellence. EXA Dynamic provides complete turnkey and integrated solutions to build, manage and grow your entire fintech business. We offer an array of innovative top-notch trading and investment tools and features.",Bulgaria,6.293838,,,
SweFinTech,6293340.0,"Sweden, Stockholm, Stockholm, 29 Malmskillnadsgatan, 11157",https://www.linkedin.com/company/swefintech,www.swefintech.se,"Swedish Financial Technology Association, shortened SweFinTech, is an industry association for the Swedish FinTech companies. Our purpose is to gather the Swedish FinTech community to create impact. We work for a well-functioning FinTech market in Sweden by initiating meetings and cooperation with relevant government officials, authorities, agency, politicians and other business organizations. We arrange network meetings and events for our members. As a non-profit association it's our members which sets the agenda and finance our association. Would you like to be a part of our association? Your FinTech company is welcome to apply to become a member!",Sweden,6.29334,,,
OWNR Wallet,6293340.0,"Estonia, Harjumaa, Tallinn, 6-219 Punane Tn, 13619",https://www.linkedin.com/company/ownrwallet,ownrwallet.com,"OWNR WALLET is a crypto-ecosystem including: - cross-platform wallet app - Visa prepaid cards - bank card payment gateway - exchange service with API integration OWNR team consists of specialists with a track record in fintech, cybersecurity, cryptocurrencies and marketing.  For partnership and collaboration inquiries contact us to sales@ownrwallet.com",Estonia,6.29334,,,
ITligent Group Sp. Z O.o.,6293340.0,"Poland, Mazovia, Warsaw",https://www.linkedin.com/company/itligent-group,www.itligent.pl,"ITligent Group specializes in:  1) IT outsourcing 2) Software & eBusiness comprehensive solutions. Business concepts, business models, design, development and implementation of IT systems. Managing projects from technical and business perspective. 3) Investments, mainly in MedTech and FinTech projects. In the field of IT outsourcing we provide IT teams for companies in Poland and abroad, including for example clients such as PZU, Empik, RTB House, Eniro, ... Our services also include comprehensive design and implementation of dedicated software & eBusiness solutions. We create a team of highly qualified people from a variety of complementary areas, related to business and IT, enabling us to deliver even very demanding projects. Our websites: www.itligent.pl | www.itligent.co | www.out2source.pl | www.out2source.com",Poland,6.29334,,,
Faire.ai,6293340.0,"Italy, Lombardy, Milan, 15 Via Giacomo Medici, 20123",https://www.linkedin.com/company/faireai,www.faire.ai,"faire.ai is a fintech specialized in credit automation for retail customers. We are building the next generation API based platform that enables banks and financial institutions to offer instant lending solutions. Our aim is simplifying people's life by making lending easy, fast and accessible, leveraging open banking and artificial intelligence.",Italy,6.29334,,,
BeamUp Payments S.A.,6293340.0,Poland,https://www.linkedin.com/company/beamup-payments-s-a,,BeamUp Payments S.A. to startup z branży FinTech.  Dostarczamy innowacyjnych rozwiązań z zakresu płatności mobilnych i mobile commerce.,Poland,6.29334,,,
Fincollect,6289420.0,"Czech Republic, Praha, Prague, 730/59 Londýnská, 120 00",https://www.linkedin.com/company/fincollect,fincollect.cz,"Společnost Fincollect SE byla založena v roce 2018 s jasným cílem - stát se první fintech inkasní agenturou na českém trhu. Složili jsme tým odborníků s letitými zkušenostmi z trhu pohledávek a propojili jejich znalosti s inovativním myšlením našich IT vývojářů.  Díky strategické spolupráci zkušených manažerů a fintech specialistů se společnosti Fincollect daří neustále zdokonalovat všechny procesy a nástroje. Celý náš provoz běží na nejmodernějším informačním systému, který byl nově vyvinut a přizpůsoben potřebám moderního dynamického procesu vymáhání pohledávek.",Czech Republic,6.28942,,,
BitRock Capital,6289420.0,"Germany, Bavaria, Munich",https://www.linkedin.com/company/bitrock-capital,www.bitrockpartners.com,"BitRock Capital is a leading investment firm with a focus on Fintech innovations disrupting the traditional financial services market. We invest in rapidly growing segments including supply chain finance, payment, wealth management, and Fintech infrastructure such as AI, blockchain, big data, and cloud technology.  We are uniquely positioned in bridging the market gap between developed markets and Asia. With a strong sponsorship from GLP, one of the leading global investment managers, we are committed to value creation for our customers and investors. For more information, visit our website: www.bitrockpartners.com Business Plan: bp@bitrockpartners.com Media: marketing@bitrockpartners.com",Germany,6.28942,,,
Delfactis AG,6289420.0,"Germany, Bavaria, Starnberg, 4 Wuermstr., 82319",https://www.linkedin.com/company/delfactis-ag,www.delfactis.de,"Die Delfactis AG ist eine FinTech-Plattform für Supply Chain Finance, Insurance  and Payments nach ZAG. Seit 2010 sind wir als Zahlungsinstitut (nach ZAG) und Delkredere-Spezialist aktiv und seit 2017 von der BaFin als Finanzinstitut für Zahlungsdienste nach dem Zahlungsdienstaufsichtsgesetz (ZAG) zertifiziert und zugelassen.  Wir helfen Ihnen bei der Absicherung (zentrale Delkredere-Bündelung für Abnehmer) und Finanzierung (Reverse Factoring Plus) der Lieferkette. Als Zahlungsinstitut nach ZAG wickeln wir Ihre Transaktionen BaFin-konform, sicher und unbürokratisch ab.",Germany,6.28942,,,
Global Cloud Payments,6289420.0,"Netherlands, North Brabant, Nieuwkuijk",https://www.linkedin.com/company/global-cloud-payments,,"GlobalCloudPayments™ - A finalist of Accenture-backed European Innovation Awards within Finance & Prosperity space ""Blue Tulip Awards"".   GlobalCloudPayments™ unlocks growth for retailers, neobanks, crypto exchanges, blockchain foundations, and independent ATM deployers with a unique SmartATM. Most importantly, the company is rooting for the unbanked population by providing easy access to a wide range of financial and social services. SmartATM is also an important gateway to an entire Smart City ecosystem.",Netherlands,6.28942,,,
EuroOne,6289420.0,"Spain, Madrid, Madrid, 4 General Castaños, 28004",https://www.linkedin.com/company/euroone,,"Our purpose is to provide consumers across Europe with seamless access to individualised financial services of the highest quality to help people improve their lives and financial health. We believe all individuals should have the ability to access financial services digitally – anytime, anywhere.  We use AI, consumer behaviour analytics, psychometrics and big data to reach the right customers with the right message on the right platform at the right moment in real time. With our technology and extensive financial services and banking knowledge, we have the ability to ensure all individuals in Europe are able to access credit. We're an ever-growing, ever-ambitious FinTech, with a team of innovators who aim to deliver the best  non-banking lending products built for your smartphone.",Spain,6.28942,,,
Estateguru.co,6281320.0,"Estonia, Harjumaa, Tallinn, 10 Tartu Mnt, 10130",https://www.linkedin.com/company/estateguru-ltd,estateguru.co,"In 2013 a group of real estate and fintech experts based in Tallinn, Estonia had a bright idea. What if they could break down the barriers which ensured that investing in secured property loans was a luxury only available to the wealthy and well-connected? And what if they could help entrepreneurs and visionaries in the property development business who struggle with the ‘one-size-fits all’ solutions offered by banks and major financial institutions at the same time? Thus Estateguru was born. Today, more than decade later, we have facilitated more than 7000 loans worth in excess of €900 million. Over 160 000 investors, from all walks of life and hailing from 100+ countries, have earned average returns of 10.07% by backing property loans in Estonia, Latvia, Lithuania, Spain, Germany, Sweden and Finland with more markets to follow. Due to the large and diversified investor base, with millions of EUR available to lend, our borrowers can get the money they need to realise their plans quickly, on their own terms, and investors can access pre-vetted and diversified, cross-border investment opportunities with a low barrier to entry and total transparency. Join us on our journey of building the bridges in property finance world.",Estonia,6.28132,,,
SkyinQ,6273411.0,"Luxembourg, Luxembourg, Luxembourg, 47 Boulevard Joseph Ii, l-1840",https://www.linkedin.com/company/skyinq-s-à-r-l,www.skyinq.com,"SkyinQ provides customised business consultancy and acceleration services to help companies in entering new markets and growing globally. Main services include Market Expansion & Business Growth Strategy; Business Advisory services, Strategic Marketing & PR, B2B Matching Support. Our international team has a long experience working with South-Korean start-ups and SMEs looking to grow internationally. Located in Luxembourg in the center of Europe, SkyinQ has built an extensive network of partners across Europe and beyond.  In 2024, SkyinQ has renewed its partnership for ""Fintech Overseas Expansion Support Program"" by Fintech Center Korea as well as the European partner for Strategic Marketing and PMF for startups incubated by Global Digital Innovation Network (GDIN), government agency under the South Korean Ministry of Science and ICT(MSIT).",Luxembourg,6.273411,,,
Global Billion SL.,6268830.0,"Spain, Madrid, Madrid, 259 Paseo De La Castellana",https://www.linkedin.com/company/globalbillion,www.global-billion.com,"Global Billion SL - Where Real Estate Meets Opportunity Welcome to Global Billion SL, your gateway to real estate investment. We specialize in real estate projects in Madrid, Marbella, Sotogrande, Portugal, and beyond. As investors with a global outlook, we seek opportunities both at home and abroad. 🚀 About Us: 🏙️ Headquartered in Madrid, our commitment to real estate investment is unwavering. 💼 We're not your typical real estate agency; instead, we are investors with a keen eye for growth potential. 🌐 While we may not be at the forefront of technology, we appreciate its role in our industry and are open to exploring its possibilities. 🔍 Our Approach: 🔑 We rely on traditional values and sound investment principles to build a portfolio of real estate assets. 🌍 Our focus extends beyond borders, as we explore international opportunities. 💻 We recognize the significance of technology in today's real estate landscape and are open to incorporating it into our investment strategies. We also have a keen interest in fintech and its potential in the industry. Join us on this exciting journey of real estate investment and global opportunities. Connect with us to explore our investment projects and witness how we adapt to technology and fintech trends in the real estate world. #RealEstateInvestment #GlobalOpportunities #TechnologyInRealEstate #FintechIntegration #GlobalBillionSL",Spain,6.26883,,,
Pontis Technology,6260390.0,"Croatia, City Of Zagreb, Zagreb, 8a Kastavska Ulica, 10110",https://www.linkedin.com/company/pontis-technology,pontistechnology.com,"Pontis Technology, a Ponteva company, is a software development and AI engineering partner helping businesses scale, innovate and grow.   We design, build and deliver custom software solutions, enterprise platforms and AI-powered products that solve complex challenges and drive measurable results. With expertise across: - fintech - banking - pharma - healthcare - betting - and real estate,  our 200+ engineers and data scientists turn ambitious ideas into high-impact digital solutions.   Backed by Ponteva’s global delivery network in the US, Europe and New Zealand, we accelerate innovation, reduce time-to-market and help companies gain a competitive edge. Trusted by clients like Teva, OTP Bank and Mitsubishi Motors, Pontis is more than a vendor. We’re a technology partner focused on long-term business value.",Croatia,6.26039,,,
Icanopii.com,6257768.0,"Netherlands, North Holland, Amsterdam",https://www.linkedin.com/company/kanopii-stay,www.icanopii.com,"iCanopii.com revolutionizes travel booking with its omnichannel platform, streamlining the process and enhancing convenience for both personal and business trips. By consolidating multiple touchpoints, we elevate efficiency and eliminate hassle, ensuring seamless travel experiences. Our disruptive approach to the online travel industry integrates cutting-edge technology and innovative financial solutions, making travel not only affordable but also practical and secure for our global user base. Moreover, we empower our corporate and B2B partners with enhanced earning opportunities through our advanced proprietary Fintech.  Joining iCanopii.com isn't just about a career; it's embracing a lifestyle of exploration and connection. We welcome you to embark on this journey with us as we unite people, communities, cities, and experiences worldwide.",Netherlands,6.257768,,,
Payer - B2B Invoicing & Payments,6257729.0,"Sweden, Stockholm, Stockholm, 78 Götgatan, 11830",https://www.linkedin.com/company/payer-financial-services-ab,www.payer.eu,"Pioneering B2B Invoicing As a leading Nordic fintech company, we've gained the trust of major companies like Volvo, Vasakronan, and Beleco by streamlining invoicing and payment processes, reducing errors, and supporting growth. Payer automates order-to-cash (O2C) processes and the entire accounts receivable workflow, including invoicing, distribution, payment collection, and reconciliation. Our white-label, cloud-based platform saves businesses time and enables new business models in B2B commerce. Many companies are held back by internal legacy systems or outdated external suppliers that rely on manual processes and restrict their ability to meet the invoicing flexibility customers now expect.  Payer integrates seamlessly with existing systems, eliminating manual work and empowering businesses to meet customer expectations while tapping into new revenue streams. Don't let outdated systems hold back your growth. With Payer, you're just one API call away from solving your invoicing and payment challenges. Payer is leading the way in B2B invoicing. Som ett ledande nordiskt fintech-företag har vi vunnit förtroendet hos stora företag som Volvo, Vasakronan och Beleco genom att effektivisera faktureringsprocesser, minska fel och stödja tillväxt. Payer automatiserar order-to-cash (O2C) och kundreskontra, inklusive fakturering, distribution, betalningsinläsning, påminnelsehantering och avstämning. Vår molnbaserade white-label-plattform sparar tid och möjliggör nya affärsmodeller inom B2B. Många företag hindras av äldre system eller föråldrade leverantörer som förlitar sig på manuella processer och begränsar deras förmåga att möta faktureringskrav. Payer integreras med befintliga system, eliminerar manuellt arbete och gör det möjligt för företag att möta kundernas förväntningar och nå nya intäktsströmmar. Låt inte föråldrade system hindra din tillväxt. Med Payer är du bara ett API-anrop bort från att lösa dina fakturerings- och betalningsutmaningar.",Sweden,6.257729,,,
Waya Technology,6257729.0,"Sweden, Stockholm, Stockholm, 9 Sveavägen, 111 57",https://www.linkedin.com/company/10083098,waya.se,"Waya is a digital disruptor in the FinTech and financial operations arena. We provide fully integrated invoice2cash services and BPO including our own debt collection. Fully cloud based high tech and operation to ensure compliance for all industries. We pride ourself to deliver improved working capital, improved end customer support and lover cost for invoice and payments administration for our + 5000 customers. Niclas Josefsson, Concept Sales, Co-Founder +46 708-88 36 25  niclas.josefsson@Waya.se Jörgen Fredman, CEO, Co-Founder +46 708-84 82 00  jorgen.fredman@Waya.se Simon Stål, CTO, Co-Founder +46 761-10 10 10  simon.stal@Waya.se",Sweden,6.257729,,,
MT-Group,6236566.0,"Belgium, Flanders, Keerbergen, 3140",https://www.linkedin.com/company/mt-group,www.mt-group.eu,We are a European management Consulting Group focussing on Corporate Development and Value Creation.  We assist companies through all phases of the corporate lifecycle with services geared at optimal value creation. Projects that are facing a challenging implementation track are typical assignments for our consultants. Our core focus is on the broader financial sector: 	Payments and cards 	commercial acquiring 	Fintech regulatory setup and development 	Solution selection and implementation 	Operational agility 	 All this with the required program management and change Management.,Belgium,6.236566,,,
Outrun,6208000.0,"Austria, Vienna, Vienna",https://www.linkedin.com/company/outrunadvisory,www.outrun.at,"As Outrun Advisory FlexCo, we empower ambitious companies to achieve breakthrough growth and market dominance. We provide strategic advisory services, acting as a dedicated partner for VC and investment-backed firms, offering holistic support from high-level strategy to hands-on implementation. Our expertise spans: Strategic Advisory: Guiding product/market strategy, sales, organizational development, and FinTech strategy. CMO+: Delivering flexible, strategic marketing leadership to accelerate growth. CFO+: Providing strategic finance partnership for founders, focusing on planning, forecasting, and operational support. Training & Workshops: Offering practical Web3 programs on blockchain fundamentals, digital assets, and operational infrastructure. Knowledge Base: Featuring in-depth industry reports with valuable insights and analysis. We're committed to building scalable foundations and sustainable competitive advantages for our clients. Connect with us to turn ambition into action!",Austria,6.208,,,
Yolo Investments,6134670.0,"Estonia, Harjumaa, Tallinn",https://www.linkedin.com/company/vereeni-investments,www.yolo.io,"Yolo Investments is a venture capital firm, focused on series A stage investments across fintech, crypto and igaming. Based in Estonia, Yolo’s mission is to invest in outstanding people with bright ideas, who are focused on innovating and disrupting the norm in all manner of tech startups. Yolo’s total portfolio consists of over 150 investments with AUM reaching 700M EUR. Currently deploying globally from their 100M EUR regulated Fund II with sweetspot ticket sizes of 5M EUR.",Estonia,6.13467,,,
Woter Technologies,6122532.0,"Estonia, Harjumaa, Tallinn, 8 Lõõtsa, 11415",https://www.linkedin.com/company/woter-io,,Woter Technologies is a fin-tech startup focusing on blockchain technologies. The Woter team is building the next generation hybrid decentralized exchange where you can trade cryptocurrencies & fiat in a secure model. Your money stays in your wallet until you trade. The company is raising funds via an ICO starting on 28 Apr 2018.,Estonia,6.122532,,,
Innus GmbH,6122532.0,"Germany, Hesse, Frankfurt Am Main, 7 Untermainanlage, 60329",https://www.linkedin.com/company/innus-gmbh,innus.de,"𝗜𝗻𝗻𝗼𝘃𝗮𝘁𝗶𝘃𝗲 𝗕𝗮𝗻𝗸𝗶𝗻𝗴 𝗦𝗼𝗹𝘂𝘁𝗶𝗼𝗻𝘀 𝗳𝗿𝗼𝗺 𝗚𝗲𝗿𝗺𝗮𝗻𝘆 → At innus, we deliver state-of-the-art cloud-native banking solutions designed to keep you ahead in the fast-evolving financial landscape. Our innus.BankSuite is a cutting-edge, modular product family built on open standards, ensuring seamless integration of existing systems into new workflows with our API-first architecture. Our microservices-based approach guarantees a lean and scalable architecture, enhancing your competitive edge while minimizing costs. We specialize in providing tailored solutions for (Neo-) Banks, Electronic Money Institutions (EMIs), Payment Institutes, and Crypto Custodians. 𝗪𝗵𝘆 𝗰𝗵𝗼𝗼𝘀𝗲 𝗶𝗻𝗻𝘂𝘀? • Rapid Deployment: Get our systems up and running within weeks. • Seamless Integration: Integrate third-party systems in record time. • Scalability: Stay ahead with our flexible, scalable solutions. • Cost Efficiency: Boost your competitiveness with cutting-edge services at minimal costs. Ready for swift, effective solutions? Contact us today and let’s innovate together! #InnovateWithUs",Germany,6.122532,,,
Fintech Market,6122532.0,"Estonia, Tartu, Tartu, 2 Kaluri, 51004",https://www.linkedin.com/company/fintech-market,fintech-market.com,"Fintech Market (FTM) offers a SaaS-based lending and risk management software for financial service providers. The platform covers loans, deposits, current accounts, and investments and includes features such as CRM, KYC, risk, and debt management. The solution is designed for neobanks, personal and SME loan providers, car leasing businesses, and buy-now-pay-later providers. FTM serves clients in the EU, Mexico, and Indonesia. Our scalable no-code platform enables quick implementation and flexibility to build the solution according to specific business needs. With minimal development and integration time, you can speed up change management and improve the adaptability of your business processes. A highly configurable and modular approach gives a chance to customise the software and use it as a complete solution or in independent modules. Separate applications such as Decision Engines for better risk assessment and Banning Policies for improving compliance and customer data oversight can also be integrated into your existing systems.",Estonia,6.122532,,,
Itea P2B AB - Prospect To Billing,6122532.0,"Sweden, Stockholm, Stockholm, 33 Kammakargatan, 11160",https://www.linkedin.com/company/itea-pro-ab,www.iteap2b.com,"itea P2B AB is a Swedish fintech product company offering an off-the-shelf product for centralizing the pricing and billing management functions across the Bank A true partner for the Banks to address the challenges around siloed product management, revenue leakage due to historic inefficiencies, higher turnaround time and cost for new product/price propositions, conduct risk, lack of transparency and auditability etc",Sweden,6.122532,,,
Iconomy,6122532.0,"Germany, Bern, Berlin, 43a Schönhauserallee, 10435",https://www.linkedin.com/company/iconomypartners,www.iconomy.partners,"Founded in 2018, iconomy is a Berlin and Munich-based boutique advisory firm with a tailor-made portfolio to support the European tech ecosystem. iconomy grew out of a leading Berlin-based think tank and its work on behalf of the German and European tech ecosystem. That’s why we are passionate about giving the most innovative challengers & initiators a chance at claiming their fair share of the global internet economy. With its hands-on approach, established networks and diverse team, iconomy supports some of the most promising and innovative teams, products and technologies and helps them find their way into the market, tell their story, make the right decisions and find the right partners in their most important and business-critical moments - from fundraising to strategic business development; from policy support to community building. iconomy’s work spans multiple verticals with a special passion for Crypto, Fintech, Health Tech, VR & AR, Privacy and AI.",Germany,6.122532,,,
Teems.it | Dedicated Teams & Augmentation,6122532.0,"Poland, Lesser Poland Voivodeship, Kraków, 18 Aleja Pokoju, 31-564",https://www.linkedin.com/company/teems-it,www.teems.it,"At Teems.it, we don’t lease individuals — we extend your team with a cohesive development unit that integrates seamlessly into your existing structure. Our approach ensures collaboration, efficiency, and long-term value, without the overhead of traditional hiring. We support companies across Europe, especially in the DACH region (Germany, Austria, Switzerland), helping them scale their delivery capabilities quickly and reliably. Our services – Team augmentation – expand your internal team with skilled engineers who work as a tightly integrated unit. – Dedicated teams – get a self-sufficient, managed development team focused entirely on your goals. – Flexible scaling – adjust your team size as your business evolves. – Full tech stack – from backend to frontend, DevOps to cloud — we’ve got you covered. Why Teems.it? – Real teams, not freelancers – we deliver structured, collaborative units — not just isolated individuals. – Seamless collaboration – our engineers work the way you do, adapting to your tools, processes, and tech culture. – Scalable and flexible – we grow with your product and your market. – Zero hiring hassle – no recruitment delays, just high-performing engineers ready to build. Who we work with: – Software consultancies & digital agencies under delivery pressure – Enterprise IT teams building complex digital products – CTOs, Heads of Engineering, Delivery Managers & Tech Leads – Especially in automotive, insurance, fintech and SaaS sectors Based in Poland – delivering to clients in the DACH market and beyond. Let’s build together. If you need a real team extension — not just extra hands — Teems.it delivers. 📩 get in touch – let’s talk about how we can strengthen your engineering capacity.",Poland,6.122532,,,
Mass-Tech Group,6122532.0,"Spain, Catalonia, Barcelona, Paseo De Gracia, 08008",https://www.linkedin.com/company/mass-tech-group,www.masstechgroups.com,"Mass-Tech Group, formerly part of the EMAI Group established in 2012, is a leading international resource consultancy specialising in enterprise technology.  We provide solutions for internal and external requirements spanning 5 continents.  We believe that of the key foundations to any prosperous business, is hiring the right people. We take pride in our track record of successfully helping different companies attract the right people with the right skills. We have an internal team of recruitment and career specialists with a vast experience of delivering excellent customer service and results. We are always looking proactively for innovative ways to improve the service delivered to customers  Our consultants have been providing solutions for internal and external requirements spanning 5 continents across various industries, including: Consultancy, Banking/ Fin-Tech, E-commerce, Retail, Pharmaceutical and FMCG.  Our expertise covers, but is not limited to; - Data & Analytics - Cyber Security - ERP (SAP) - Executive Appointments (CIO, CISO CDO) For more information regarding our service offering, to explore a potential collaboration or to join one of our teams, please contact info@masstechgroups.com",Spain,6.122532,,,
Localhost.company,6120280.0,"Slovakia, Košický, Košice, 50 Štúrova, 04001",https://www.linkedin.com/company/localhost-company,localhost.company,"“Think globally, act locally."" We are a software company focusing on fintech, media and telco domain where we help our clients with digital transformation to innovate and boost their business opportunities.",Slovakia,6.12028,,,
Runa Capital,6117620.0,"Luxembourg, Luxembourg, Luxembourg, 9 Rue De Bitbourg, l-1273",https://www.linkedin.com/company/1075464,www.runacap.com,"Runa Capital is a global VC firm investing in early-stage tech companies and focusing on deep tech (machine intelligence, middleware, open source, mixed reality, etc), cloud business applications, fintech, edutech and digital health. The firm invested in NGINX, MariaDB, Acumatica, Mambu, Brainly, Smava and Zopa. Runa Capital brings tech and hiring expertise, along with a transatlantic network, to help portfolio companies scale. The fund has offices in Palo Alto, Berlin, and Paris.",Luxembourg,6.11762,,,
MobileXapps,6116228.0,"Lithuania, Vilnius, Vilnius, 14 5 Eduardo Andre G., 02232",https://www.linkedin.com/company/mobilexapps,mobilexapps.com,"Welcome to Mobilexapps - a global software development company headquartered in Lithuania with over 9 years of experience in launching mobile apps and marketplaces. MobileXapps has accumulated extensive expertise in custom mobile and web development, including AI 🤖, Crypto, Logtech, Fintech, E-commerce, Productivity, Entertainment, Telecommunications. Mobilexapps has established itself as a company with an impressive portfolio of projects and clients, excelling in knowledge and attentive customer service. Both large enterprises and small to medium-sized businesses come to Mobilexapps. Our focus on quality and placing our clients' business needs at the center of everything we do has led to long-term collaborations with numerous companies and startups. The Mobilexapps team comprises a considerable number of qualified specialists and industry experts working in development centers around the world. Guided by values such as responsibility, customer orientation, and results-driven approach, Mobilexapps has successfully delivered over 500 projects. Mobilexapps is the software provider that will help you choose the optimal IT solution and develop competitive software with high return on investment. We would be delighted to assist you in achieving the best results that meet your business needs, sharing our experience validated by leading global corporations, and our passion for excellence! Get in touch: info@mobilexapps.com",Lithuania,6.116228,,,
BCFormula - Consulenza Fiscale E Societaria,6095302.0,"Italy, Lombardy, Milan, 14 Via G. Leopardi, 20123",https://www.linkedin.com/company/businesscloud466502192,www.bcformula.it,"BCFormula® (Business Cloud) è un sistema integrato di consulenza strategica, strumenti di fintech, mentoring e formazione pratico operativa che consente all'imprenditore di scoprire le competenze e le strategie necessarie per perseguire, creare e gestire il proprio business con successo. Offriamo servizi in varie aree, mettendo sempre il cliente al primo posto, aiutandolo secondo le proprie necessità. Ad esempio, come ridurre le tasse ingiuste, come difendere e proteggere il patrimonio, anche tramite la creazione di Holding, o ancora, come gestire e risolvere contenziosi tributari o eliminare o ridurre l’importo di cartelle esattoriali. Siamo anche esperti nella fiscalità internazionale e nella gestione di mercati esteri. I nostri servizi: - Easy Holding: ottimizzazione fiscale, tutela patrimoniale, creazione e gestione Holding - Easy Will: pianificazione successoria, trust, strumenti di passaggio generazionale - SOS verifica fiscale: gestione cartelle esattoriali, contenzioso tributario, accertamento fiscale, simulazione di verifica, assistenza indagini fiscali - SOS transazione fiscale: recupero crediti, analisi e controllo di gestione, tutela del patrimonio, crisi d'impresa - Easy 231: modello organizzativo 231, privacy - Fiscalità internazionale: fiscalità crypto, fiscalità internazionale, sviluppo mercati esteri   Siamo un team di consulenti esperti che ti fornirà assistenza e professionalità durante tutto il percorso. Competenza, esperienza, idee, sono solo alcune delle parole che ci contraddistinguono da altre realtà di Consulenza. La cura degli interessi del cliente è il nostro obiettivo giornaliero, mettendo in primo piano le sue esigenze. Per servizi legali abbiamo creato BCFM Legal, focalizzata sulle materie del diritto tributario e penale tributario. La nostra Società tra Avvocati è composta da un team di professionisti: avvocati, commercialisti ed ex verificatori della GdF, in grado di fornirti l'assistenza necessaria a soddisfare ogni tua richiesta.",Italy,6.095302,,,
